Id,target,pred
725a18ab58fc5c276a8c424d4be0dac1,0.29,0.46606445478260866
726f589971edff773dd3dfd9303d4aa3,0.35,0.3420091717391304
729200801df548d84f27a63beb20344b,0.21,0.32850713347826094
730b1d801c9731bd679d2789fa648726,0.32,0.3580375339130435
737c7a82e6829f178182f9530fee744b,0.2,0.26994522695652173
73ae37656baaeae5fe4bc697a354ef53,0.3,0.34361200608695647
73ed58a341bd92eea421661ad2062bf0,0.31,0.532523777826087
743e0dd34de02f9400279d54fb81c150,0.43,0.30419921782608694
74496e0136966cf22cc39185a98ede92,0.22,0.3091775639130434
7473a90c0f7b640d3cb80f14b6a7bf9e,0.63,0.4342306378260869
754410deef95b3b5da4111aefa3aad37,0.23,0.3459366508695652
75c657b362d28b89607c538205d7071b,0.12,0.3352899978260869
761d1f569772b0e277f0be2995395184,0.39,0.29448135913043477
7659b2106984d209bad6d4ee6c53a99f,0.22,0.2572339926086956
76fe0f92dda40ebe05e5c81cc8d340d5,0.25,0.2852889334782609
7715a3aa3e5555abe79017cc645a8f32,0.67,0.2967688513043478
773279d78aa336fce6975ad9787b06fc,0.4,0.35722019347826084
778360d45f7a49ea4989e85a48ee7c3a,0.43,0.40090013695652177
77db05e643591bc3599addd5a2898166,0.28,0.5356763756521739
7822c1f967388476955def2567734a4d,0.89,0.6876061486956523
78c987a6049c1cdd0b1a3c21cfa7b635,0.37,0.46344259652173914
793f9168f5c88f23ca2d42cc42e6bc8e,0.66,0.4671153195652173
797df3217446c7e00215da9b7181044e,0.36,0.34070354913043477
799440bc194ea9fd0247e272716ca174,0.37,0.3364682382608696
79d29f5a8ef92e243fc1683e106a33b9,0.23,0.2685759173913044
79e5d0c5f3c73130b3fd0f9070f1e4b6,0.67,0.409922723478261
7a5f8536ae38374c021fc9b39e4c0d68,0.71,0.37987219869565225
7b4f8a8d9ad9920e5143d0e4c71aaa87,0.39,0.5293181091304348
7b831a895a8bd9871ea1283e35b443ee,0.16,0.24820078999999995
7b8c0626f805588242dcdab569af63c0,0.29,0.3905400834782608
7ba10254b64e21dad13f08311bd288b7,0.09,0.27047066043478263
7bd8e3df5ce91d4cf12c138b67ec8200,0.6,0.7743716043478259
7be98be04c9b82b4e699c375f9835e52,0.14,0.2867803139130435
7c44a21e96f915dad9d34a89c88f6e87,0.15,0.2640964669565218
7c6f4e7195cfe6303f849bb48b1d835b,0.36,0.3120329482608695
7c76cbe42c3e5e7b3b154a6d7a5bcaa8,0.51,0.5094684104347825
7cca4f745ae9e2f23b89028d3a6fb1ef,0.43,0.34588357652173907
7cf13d655a8d0d6a1d636c3920d49e86,0.33,0.25350819434782607
7cfc6702873d260e8c3819eb0dace2b0,0.57,0.5227050747826086
7d0db98439c2130b75986fdec4c6e9cb,0.32,0.2731243630434782
7d8c8997566df6c19754aaed54861d17,0.03,0.24725076434782606
7da94573bf17e9af3d9875e47fbc0c29,0.37,0.3809655239130435
7dcf4e243e18ff049e5989b10d6fa58c,0.24,0.24880583304347823
7dd949718a6e4b136ac2322bf35f3c4d,0.11,0.2890837304347826
7df96ba5da6d7dbbb68a2ee0543f5bf0,0.26,0.23555855217391308
7e12fec922a9c72079639ec1e70e10d9,0.41,0.3029360582608696
7e3d6d03218db540c6125630572aa7cd,0.19,0.43775475478260867
7e51d9305ec464c1f77cfee35ceb1b4f,0.18,0.2616444482608696
7e5d1650d5cda4d68f2ee8ce17c29b25,0.27,0.3220108708695652
7f04d8216c0586c8dba67206b719d142,0.37,0.22382387913043475
7fc71b8da143721939715b1cfe22122f,0.19,0.30865743913043475
80c3d16adf89acf149579aac3530beec,0.27,0.46849524347826077
80fefdaf088a47eeea3d67d30ecf5f2c,0.33,0.3237410860869565
81e62c6538a57fa646bb2c3e6b2a322c,0.31,0.399530824347826
8208e593e8d9659173bd4e7d1a72fc28,0.35,0.2598611591304347
821fef56fb26a3568b8af06ce5aae15d,0.28,0.23769212869565215
8228197d3308f02d923c9990778781a9,0.26,0.2759001352173913
829f03b98ce1bdd1b2826b64fb49dc15,0.88,0.4464058243478261
83193b6e7aca395543ea7698f4a9fc77,0.35,0.38990319304347826
831e5474a5927c8c661d8fe62bdb293a,0.02,0.32436735695652164
8350debd2a08ee461287c58f54d63f35,0.46,0.2779169491304348
85d2b9e0d2373a6e7de76d4339158588,0.73,0.6108186113043478
85df3ecaf4b6f30224c5a5fb794111e9,0.64,0.3554262926086956
863e06b7f7dc1f62f0e60bf549858774,0.29,0.2966414756521739
866a387a9058e603051ceca844edc3c1,0.52,0.619225542173913
86b4494fb68955f7e0ea689a69abb162,0.36,0.3339843739130435
86ba4325b60e6c854a45b961a4c659c7,0.29,0.30246900478260863
8709a42752f142d4e446783ce341ee92,0.29,0.21910559739130434
8731c67467934e0dccb391205fe5a92b,0.15,0.26559846217391303
87d5b5343737cfd261d8c02b8a7dd6f2,0.48,0.35456649086956515
880d366b63afd3ceaa3a367557a7185a,0.34,0.24031398608695653
88ea45ed4a1e2bc6311d93755166c699,0.5,0.3950726039130435
89585c3e6b6587c75abe54e756ae8a33,0.44,0.48351520260869557
897d48a702c10e831811a780509342b6,0.25,0.4140518843478261
89c6d3bb72f478a8df010d8abfece3bb,0.33,0.3937988282608695
89f43c59e77fe9b87ccd617a0f27a062,0.37,0.3251846960869565
8a3ecbddc06dc66cd6dd10a0a72d84c4,0.14,0.25242017608695644
8a644cdf3aff25b9cd5c1aa9b066f609,0.82,0.33243461347826087
8ae0c290c478c293bdc68c68ea64a5c8,0.31,0.24914550782608688
8ae899af0264276b0de57010bdf1eb9f,0.73,0.41347868478260863
8b1ff8ec2997f3a3cfd6085ce71ca572,0.34,0.3535474691304348
8b2d5238447a3d7a411d9ef4f32af948,0.64,0.42554772391304335
8b771cbda56ccabcb5fa40e5b4a124bf,0.25,0.3493121608695653
8ba2843a4dbe4bd7b0c31cc9b8df637e,0.21,0.2669890030434782
8bae6a5fdb501d43e4a938f724366dee,0.51,0.3960279395652174
8c0b1760c9555a193caa7d9370faf642,0.26,0.2724503240869566
8c42113e91190d1e135dc54b2d1e3f63,0.56,0.41065514478260867
8c832f0c00a0ed404e72d427810018a1,0.41,0.4881963317391304
8c85ac87e2d5de9005f8cc4b6f1488b7,0.34,0.29132345391304354
8c8b7194f9dec3426a8a01e1c644c088,0.48,0.349789827826087
8c98b06f9839f601f2ef2ed831809cd2,0.66,0.6072095813043478
8cef851e4614435ecfeb2cb534abeb10,0.24,0.3887037195652174
8d11c2ac4d5190d9d03d6d02a24382b6,0.27,0.30510147695652173
8d25de72c44ddfa6d4d39135c1d75fd7,0.02,0.4883873973913044
8d2f97ca0b878c765b1efc726ee75acd,0.38,0.5778490186956521
8d46e896021bf06ad1ad3e969a6c54b8,0.42,0.2501857591304348
8db63679672e9b4ced405b08381e0ee0,0.26,0.32970130043478263
8de49dabe8e5b5846694655ab0bbc1f8,0.39,0.44056767913043476
8e0559f9f7656b0229688a706c564b47,0.35,0.48560631913043484
8e0efebe40b153e994cdbd96ccafe20a,0.17,0.2667024030434782
8e2e8b360d4fa493f09fcd23037fe3a3,0.32,0.3412130595652174
8e84dc3f65c07bc07ccd38a88e128dc3,0.29,0.5154233152173913
8e89db6a4fe0c151f106222a41da62c9,0.38,0.35960852434782614
8ef94fcd319d4050bd816e4988eae891,1.0,0.6298403534782608
8f20c67f8b1230d1488138e2adbb0e64,0.27,0.28464673739130436
8f6b377f47c12eec38908e1968034311,0.22,0.33740234391304347
8f96baf2f1faef31d04cd7b42267e6a8,0.3,0.2787502108695652
8f97d3fc55f103df54b5bb17d1727899,0.42,0.6773734734782608
8faa7cfab5ea845759498f56989ad480,0.43,0.4232867699999999
9010f628bf0a4ce8058fb5bc26bd1fc1,0.37,0.33698836347826094
902786862cbae94e890a090e5700298b,0.23,0.2364767308695652
903c9d54c024b4575b7b360890c444be,0.08,0.29061226130434775
90949245cad3f0ff8932308985edbfaa,0.25,0.23493227826086957
90d77c5fc6d3d180e0f5d8aa75178b28,0.39,0.3015985895652174
90fa494c1370fe96e44ec2b0e80e1b98,0.45,0.4978345782608696
91253c7b64e3776c236aa681c32dbf3d,0.46,0.4654700217391305
91376208dfe26b3b9f10b82cb8e60c0b,0.75,0.5248811126086956
921c5b476999aaaad4d718d3b8aafa06,0.47,0.29789402130434783
92253aef6066335e19c91812450e9e07,0.41,0.5008385708695653
923e3bffed0c6cbc46ab34f8166d51d8,0.4,0.49545685608695644
924a1b33b9f4f5750978563be44292c3,0.35,0.3109502378260869
92ce1dcb9cae70a62f31ec39bb2d8f91,0.28,0.3200948943478261
934333e4225606d562bce5061d10dcb3,0.25,0.3639393678260868
934812b6c1dca93c3d9208656078ba2b,1.0,0.6441066565217389
93be804e1f74b6aa01049298c4baf994,0.4,0.41393512521739134
94e63beb6276cd772fcc2c6a19cc210c,0.26,0.31623641260869567
950ac5df0ec4f96dfecc428a34deb22b,0.35,0.3116402013043479
952587d47ad1e354548db3b810debc43,0.08,0.37092391304347827
957db548e43fd41fe055a6b81fccc827,0.26,0.38714864826086964
959795dda54700df561a227d2e7e57f9,0.08,0.29514478739130434
96125316bf2732d60bccc108a02d6b10,0.23,0.24232549217391305
962d8d2f4998f6efd27fb137709bbf74,1.0,0.48741083391304346
962efbf8ef17543c957b2a2773697975,0.29,0.45278532782608694
96b43c333d62dc79ad6eedf742ae00cd,0.22,0.3156632113043479
974c68ba582ae92dbf0b970f45948f5d,0.13,0.47157353869565216
974f0190917ef3417d152b7dad44ba05,0.37,0.31453804391304346
97b10e1b35952e71226880c4c29b5fe7,0.48,0.3462126360869565
97de6c092fb0e0484d4d1c57fa8733f5,0.22,0.3662427830434782
97efc62baceb8115ddd6cef6b553e3bc,0.37,0.38395890000000005
98109029291012fb52d114c96cff8552,0.46,0.4034795347826087
990191bbd1eb326ab90d4d770e7ce3bd,0.28,0.37576426695652165
9977344d8581efe97d095547d81be1c9,0.35,0.366126017826087
997b3b9e80cd83d0d1e83c2c7d186730,0.3,0.24481466565217394
9a0878cf78697a38d837146417cb05b0,0.63,0.47217858260869555
9a2db6a3ce3216d44781113ebaea5b2e,0.53,0.3693423056521739
9a68e1d838550765eba447ce0aea8325,0.18,0.3462869391304348
9a9ba39a4f85a53fecd7562be96ad1dd,0.45,0.6949728252173912
9aa2afc06d84945e55fecb9298990f47,0.25,0.29995329521739134
9ae0f1649061259be4437c41e9ccd214,0.87,0.4740574043478261
9b3bbad654ee0b192efbeada240bfcec,0.31,0.32381538695652173
9bafd3e42b378206559029f8270259f1,0.28,0.337996774347826
9bcd74cc245136af1cb7792830a874d8,0.91,0.5662894878260871
9be8ed600bb90c274dd0e46fcd0436c5,0.28,0.2924804704347826
9bea3673bff088e95760fc7b7d9fc5b0,0.25,0.27109693391304346
9bf445ac65bd23a495bff040bdb879f0,0.26,0.34736965086956517
9c01b1f35a946d201aa5cfd761ccb1d6,0.25,0.3286026673913044
9c1391e75fdd9ead144b3e83684c1bcc,0.42,0.2849598773913043
9c18e64b781772de71c56130ef90df28,0.22,0.32763671869565214
9c27168d6b57ca409307e8a306d20c95,0.17,0.26993991956521735
9c2f9d6edb0fd50a5b7a7797d1b28dc8,0.21,0.3652980660869566
9c3deb139e5c73e4c6474a88315fb18e,0.62,0.40680197086956515
9c4f8f1451a4e1c78d835ea956b15179,0.54,0.46922766565217383
9c9d1e2bd2ad9b6e4a39105d229550e8,0.13,0.23626443478260867
9cdbd0b15d0838319cb747a0ea9b8fb7,0.28,0.2842327613043478
9d467e607c8bda258c65e4bac92b49ff,0.48,0.5017832895652174
9dc124665f07834a668c84dbd14c634b,0.5,0.36800484217391305
9e8ba4b34c86eeadd60ac94a17ac8fdf,0.33,0.304475204347826
9f0c2c14ec79eeef9c3ca7976f874222,0.41,0.2679284121739131
9f2e9f26324df531141daa6d0351c3c2,0.43,0.30078125086956525
9f95fc66d533610e33986a8b4f48a43e,0.13,0.43379543173913043
9f9c29e8bf73561096673dbef8e544dd,0.4,0.30822223086956524
9fc620ce7acd8f51e42ad63028448f38,0.4,0.496444037826087
a0589aa90972e11e65167b0120518f28,0.43,0.35700789826086954
a067c9763dacfe9c252cacade3bf773f,0.41,0.2953889243478261
a06afb6a748efda7187a83ff18e7d307,0.35,0.3317658795652174
a08be71cf2d5f62549e0c51d5cac1646,0.29,0.5464716343478261
a138545a7acb514697f6a2ce79b7a6f2,0.61,0.499543562173913
a14baa85d40c2d6d6363360415c8e567,0.52,0.44843325521739125
a1f332daeacc287d4f66c35f4eb2d005,0.55,0.40872324999999987
a2ae960c289c942a2f98670df04a3145,0.55,0.47439707999999997
a2df02207c5a426ffac580dca20242ab,0.26,0.30741550739130435
a2efcbd5b908836de69548cae445ae21,0.38,0.48729407347826087
a315e115a4853b41bc5828cfa3bb4460,0.6,0.3075057339130435
a37cd47eda1733fec45aeba51f9eb7ca,0.32,0.2789996613043478
a3b610036cd6de58fa23873305c2829a,0.36,0.3155889113043478
a3dce98672ccfc17a5db694b91d50323,0.25,0.2289879839130435
a3f28519cb6a68cadfd7ba0cb0ce1d46,0.24,0.33889903173913044
a42f7bb34a75841b1c75ba6189501e3f,0.44,0.3230298908695652
a44b927424de41a5ef022fb5b76449a4,0.13,0.33226477521739134
a458eaf4f413010702b0e86cf6872e98,0.29,0.40265158
a45a8f586d14dd1d94e5262a6cfb4444,0.1,0.35770847695652164
a54b2788c605ea31de8c85e36065f5de,0.2,0.31208602173913036
a556cc46049e7c849b86140ee3966086,0.73,0.526494562173913
a5ac8f010b922e650803d942c3c548b4,0.27,0.24148161521739128
a5b8fb3c60d26cf15371f7a6843f5ab4,0.23,0.37945822086956527
a613ac6c9be87ab2d6557c20829f2162,0.26,0.2836436395652174
a682b2972612b0955ac67cdecacc44ec,0.29,0.5219408130434783
a68ab656a1d1c64043a3dd6a64681162,0.19,0.5233313560869566
a69471681bef35c95a8fb928ae1fdfa2,0.53,0.3785878060869565
a6b6b146f24e9dd1e7e5509afefe45eb,0.51,0.4999256969565218
a6c5ddd98c73ab78767cac0b94223fbd,0.39,0.35232676652173917
a7432809d92f8e6eb62da6cf824b496c,0.67,0.5360478930434782
a74dfdacabee8b2c3e11955d733b001a,0.26,0.27334727478260873
a8131d8db2178dcdbcf1ba828beb3cda,0.42,0.3651282260869566
a82a379cf2e1f97c6bef4621f6d572be,0.42,0.40800144173913044
a8460f0f5225ff72b81164d4bf120ea7,0.62,0.46791142826086957
a8a9a496d8a44ae8bfdaa781597c6686,0.3,0.3556279726086956
a8be0ab62587aa7f369864dfea5de621,0.24,0.36500084956521744
a8f5cde333f0f4ed7aad5551ed891934,0.7,0.5203273613043478
a90cbc5497bb97be9d609206b2d8bb17,1.0,0.8339631417391303
a961ab2728c4d881c28b3319ba8508b7,0.43,0.35228430695652174
a965558e3b180fa76e42252fde16cf25,0.35,0.25906504913043477
a9b88146af45821b814846c88b065676,0.29,0.4036281408695651
a9f687044afed5574c8a2590587511d9,0.21,0.42960258260869566
aa0507f53e7723ec83f1a7806a149500,0.13,0.3201002039130435
aa46b7ed85e184850477dd773f2e01a0,0.38,0.30426290739130435
aa505c1aa5c3817978e3cb04b214ddd1,0.37,0.3358313513043479
aa7b198f20da0dfab12887db41336793,0.27,0.34920601173913046
ab0e802dc7ad7f8195884d223f8ee6d0,0.29,0.3611476747826086
ab53e7cb54111fdc86b28574b74c3817,0.17,0.25427776956521736
ab8d5460eb660d0c963e7d9c16fce7f1,0.26,0.40325662347826086
ac14f8ae27634ffcce74c02326d06cee,0.28,0.35411005565217385
ac4c6509b5bff552a7a7e406cf30d866,0.36,0.3773777186956522
acfc6043042f4be89ba1b1e913d0dd9d,0.19,0.42205545173913045
ad7ef95afbe4f4990b20b064f25b7a86,0.6,0.42859417608695655
add42ff7fe6e91c155628abbfaa7a185,0.37,0.3326575226086957
ae1c8d2bcb3f8019a3a8e57f700e5694,1.0,0.7222104295652174
ae6c66eb50b47cd26fcd1f783a738fe2,0.37,0.3890858526086956
af96e66e3d817c0917bfe3dfde0610e8,0.75,0.7200237760869564
aff0f963d24f0e5b25499e4acdaacca6,0.36,0.3808699913043478
b04f5ac5a4009bfceb5c1bd46777a104,0.35,0.3462710186956522
b0541c0ff52ef12e10f9b778007be284,0.37,0.39510445130434785
b05d64b671a7c82bff57937bbb126625,0.36,0.3596934452173913
b06d663148b645c44b27b558ca549ddd,0.5,0.45851732391304345
b113ce3d2dfb3a2ae02d1bd6e536c07f,0.29,0.4488260004347826
b164750c6a8b039f50560d41fc3fa6d2,0.21,0.29093601304347827
b16c4312f3ed5b61e474453627a61348,0.03,0.5805345608695652
b27d03d4a6096b09d48b480ff41da753,0.33,0.3605744717391305
b28b784d0d79c33b413f3554af315dec,0.06,0.2438593326086957
b2e2607e1b1eb5ef5df134712ccf8810,0.75,0.6224418313043478
b2ff4bae679a31a57d7c4c4beffb04ab,0.86,0.5857145904347826
b352d6fbd3155d31c27aa60e7b22f953,0.08,0.36230468913043473
b3aa7c67d94f3ad932c9e749fc15ef22,0.27,0.2997409973913043
b405eecf551b8ac540197ecffc99a9b0,0.13,0.40652598347826097
b473016afe963817d9fd730377a09121,0.23,0.3499172065217391
b4a2ada25df4490659fb38df568e3051,0.12,0.3519340143478261
b4b5551e8862448e2fb55232d050773f,0.31,0.34067170521739126
b5347a4957bcc323ba3ee6482dd1ec88,0.3,0.25064750347826087
b54c1174822ec18f2bc471c440318466,0.26,0.3376464860869564
b55cef43ac3bdf14e5ae188de46e52d8,0.43,0.4613090217391304
b5d6ab0a9b5cbbdb080b245ffbc5a835,0.19,0.22601583695652172
b5f29b8fa07451489be7d8e485167b93,0.61,0.4387100878260869
b60dc1be0039a606969c1d688b869986,0.42,0.3055579121739131
b612ba67a7ca7c32f8f9b589547496f0,1.0,0.46960979782608697
b61792bbf9e5b9e5e942d36ff1964b5c,0.46,0.47216796913043474
b619cd8ab8064cc4f53417e6d24cdfd4,0.33,0.301534902173913
b6745a3e80c05c47ceb7ef2738acc9c7,0.55,0.3980765973913044
b6f29ea430ef1df6741fffc700e13a21,0.3,0.2836171039130435
b76873d8af58abc8a45ff096fd64bbb0,0.27,0.24970278521739128
b787fe8bc8bd0f0ee90406c3e232d4ad,0.62,0.6075280265217391
b82f48e2e9000673b8d002539818827d,0.26,0.2629447595652174
b8afa4068c3f35932f0e17ba1c5a3b72,0.31,0.2997197704347826
b8c2776eceedb1bed401d393e5a1f70d,0.3,0.3255774473913043
b95c7e2f30ea95255abcdc5beab41ba8,0.34,0.2617983608695652
ba4e4ac608b21ea599b590f84c52d81b,0.13,0.2540920095652174
ba8e3ff9323e3d2de2fe8eaa677f4723,0.56,0.3394510017391304
bab4c65315db52e8dfcf1b536ee9d621,0.2,0.2879054856521739
bb0ce400874dd2fde77c2105788a8893,0.3,0.36760147782608693
bb7981849a37577056f2f59f9f3bbe4e,0.5,0.2818815808695653
bb7f6cf51166300bd3692d293933da21,0.28,0.386336615652174
bbba9168154d8e4e57548d765d6a2aa1,0.29,0.39770508043478264
bbf3a5e72800e2fe500c2816e0f5d137,0.82,0.4576044478260869
bc09ac0ccbc1b447fd21e04f2e384da6,0.41,0.35771908826086946
bc39a9c4ae544bfc4118d59b9b089135,0.05,0.6763332204347826
bc9636653a2335c6bb5b22635ff6db6e,0.45,0.5651643178260869
bca6811ee0a78bdcc41b659624608125,0.3,0.3806152347826086
bcb859c79bd4c89b00a8e0b016b0bb07,0.25,0.29902980608695656
bd33774d4444912c870070094de6d061,0.68,0.5399647560869564
bd81e404df19571bc28db38867846753,0.3,0.37886379173913043
bda994daac0551f6c11d119a090b3e01,0.68,0.350118885652174
be4f1e17767afe7cbfaf1fb6334e6568,0.3,0.31007982304347825
be82fb5ea77fea131344f7036bb2cbce,0.15,0.3476774804347825
beda72785c39243cf6253aab3cd95aae,0.26,0.4011442773913043
bef2c48ee21fd323b6ba9be6940455eb,0.28,0.3341223673913043
bf1274af648e8f422abbf662411ef400,0.44,0.492569632173913
bf2688b59e2d755458971b2fc1b31827,0.16,0.5562372647826087
bf55bac782fe38226c82177fd3b1e36b,0.27,0.2929422130434783
bf5f937356a78b5f701287935cd5c6e5,0.51,0.4308657452173913
bf9290cf2f3f3df839a89f774a95c34b,0.33,0.2950970191304348
bfd3a28ea16b73471a0203965bf210c9,0.49,0.4037449060869565
bff29abd6d2c0eb62d88b74859203d21,0.38,0.4162809952173914
c020c85eb32f42fa2f988c1f85f79a5a,0.47,0.2616815982608695
c0233ec2ee8103ba3d96b1d351ccc3f8,0.28,0.2853260869565218
c105a9e0c4c5fcdeb51a84b98798019f,0.41,0.4972719939130436
c1294a010720b1e1809ec30f300a48fb,0.22,0.24607782608695652
c15ea22e87e8009781f7fc050dcc06dd,0.26,0.28883958869565207
c175ed92b91068f0636e799b9df050b3,0.57,0.4851180360869565
c189e1fffebed8b41e60b6338c56488d,0.31,0.31961192304347824
c1a547ec8be4ddba5072ee3c0ee9cd6f,0.28,0.3072138252173913
c274a71fa8ec03cb3b1c8f1c0c063e36,0.35,0.340735395652174
c29c3c55569e226ec6bbef8d58b97c8f,0.28,0.39844811478260866
c2a454109632c3d8ffb3a74224699555,0.35,0.34908924956521736
c2aa0fc0fc70b862326201b92ffaa79b,0.49,0.5792501695652174
c2e97e3afa26b83abcaae69e12b90a10,0.32,0.2672490643478261
c329c64fb8b1e4fcfaaa9f081443d247,0.52,0.33129882913043474
c395a858529730d4763965b7bfc057b3,0.26,0.3457349713043477
c4088c9c176dc4788aa0c4f084db2505,0.26,0.3820906904347826
c420c7158cba6b82dc5b3cb652a866c9,0.65,0.30959154173913045
c4ad9207c42b534dba85b6028b4cd95f,0.08,0.4785580839130434
c4de9af134fdb5eb5da5f5d586a0025e,0.26,0.30382769913043484
c66da0518d6ba3b6c06d003f7a46ec1e,0.38,0.41467815739130426
c68cba426e726797167c910fd757ecef,0.48,0.35730511217391303
c7c2b3ff2f802bcf23625d9d39a36e0e,0.39,0.3891920008695652
c8ded6023b2b5b040e654840329dd8e3,0.42,0.40561311217391305
c9527b4461faee5b238e8c6156f36366,0.39,0.5499957517391304
c9658ffa2881fddd26d764ec024d4b42,0.45,0.37819505695652167
c9bd7f7c498a5189bae9eab446cd8e01,0.49,0.23906674565217392
c9f2fb0bc2bf2e43df917f715c1356ad,0.77,0.3034031095652174
ca51bf73479db3f86288b9744cfa24d0,0.36,0.3046768852173912
caab55069b9fd11b61591b40dc475821,0.28,0.29010805826086955
caed286f9f12b2ff6724e464643e2eb7,0.36,0.31524923739130434
caffc6b86f07e3ae2b3f609c3cf8d5cb,0.44,0.4353982682608695
cbace4c864e54d8dd414a10026118068,0.24,0.4409391982608695
cbbef450415ca6d718c8c93e31e8c09c,0.31,0.5446140469565217
cbfad1d6932c7a273ea6bd9d7e4d7a67,0.26,0.2942637560869565
cd79beef618139277aadebc7a3f2882a,0.44,0.5084812352173914
cda63a81ee0072a5fd35f899aa5fe175,0.31,0.3453952965217391
cdd6218abb4a6b607b66da5717c95ea6,0.25,0.27701469000000006
cde00d026a0b84ad613669a77e7ffa3e,0.21,0.3652025300000001
ce5363b16e5f8c6a36a0826e96464614,0.51,0.30318019608695657
ce90c82f4f19eae8f1bb054d516dc38f,0.98,0.5469705339130435
cea60d573785eed732b00bfd518ee5cf,0.95,0.5258682913043478
cf071d5b22310af252678336817450d0,0.37,0.38088060173913046
cf22f2e8517b440feab7794f50bca3fa,0.47,0.38787576521739114
cf473d0ed58ce45ea10215bfb51e4336,1.0,0.7037618873913042
cf7f5ebe5c7d28d1bb94e966bc4d4b90,0.03,0.5956394347826088
d00e5d29d4ec09de1e0e0ebec41b2d03,0.05,0.7699983013043478
d06dde91cef08e0bf88f5d7395fbde0f,0.4,0.23535156260869575
d0b8239b7904054ac8d74285ccafd043,0.18,0.27611243173913047
d0d7fc42086712ca65c78acae0775279,0.26,0.2669890047826087
d12716540a56941439039983d9d98a3a,0.21,0.4032884660869566
d129848143caf8b89d39afffc628f94a,0.2,0.26728090826086953
d14cdc0d1a1cf8661587e18511c9861d,1.0,0.4894276513043479
d14d2c324573944d8e5f829d902d1604,0.36,0.38387398043478266
d16058d59621c37ecda893510a7e30ae,0.64,0.46610691434782614
d17925145e56d88f4e482a4cca185f3a,0.17,0.47336744521739127
d181c8dd267fcadce9d11c642381b7ca,0.26,0.3267981495652174
d208eba7f272e8b6c6d7996959cf89c0,0.32,0.34042756434782606
d28b84cfa976679db85b5deac65aa2c2,0.22,0.3164593226086957
d2a38278f9cdd1abcc6b20e86fb916f0,0.28,0.3150634778260869
d2ebec50cb0ff7bbe4ebeb83d04c9cd2,0.18,0.22769828521739136
d3aa8621987a26afe2dfb35fdb0e2622,0.65,0.6128566560869565
d3abbb88104402c5fb5f9819d925c55e,0.31,0.2820938769565217
d3b3253710779ac515ec86257a84657c,0.37,0.2767387039130435
d3c893a857aa57cf0f68260447d38e50,0.25,0.23144531347826083
d459f1a3ce7d716f42ecb8d50cf27487,0.51,0.3267450756521739
d4804b8deb052cd74677300ad631de1d,0.26,0.2624670947826087
d48e157f60a1eb3c5d6a1bac5316c2a3,0.32,0.33797554347826086
d5055d6dc29fc876ce40278538ff7517,0.44,0.39469047347826086
d51a497cccaab30045904cb26c6ab7a0,0.29,0.4366508152173913
d5c282b41c7b273a404028a827d7bbc6,0.6,0.38413935173913044
d66680ef8c898d7cf3685df556aa5b7e,0.21,0.23758598086956523
d6d09ad75de57657c3119135d071c0cf,0.3,0.3618588665217391
d6d62941011b94eb150ba97804ab813f,0.3,0.32417629173913043
d7fbd0a8f7e14659f68d0329fecc34a2,0.36,0.38673997826086953
d81e6fbb155ea33b872536c61a73f610,0.36,0.3394828460869565
d83557a61f1dba74de72aa24c8e5f39d,0.42,0.4910623273913043
d8f2174433d359fab8cb96a521843aab,0.37,0.39230214
d91f22bcc7ac10e19f3e44906afc8d7e,0.28,0.27240255478260866
d9a5b00eda08160e17bf5765d14bed89,0.34,0.35882302913043473
da01e21c4eae356af7c4d94b29440241,0.57,0.34832498521739125
da54ae6e349117abd536b7c35fa6e29c,0.34,0.40619692782608685
da845fd42ba99c8e0cf984191e949265,0.35,0.36703889260869565
daa3a09786d7c4fb0237b96dccc939a3,0.45,0.5871051308695652
dac77ecb1ef1c6b8b27822a57b355c44,0.6,0.342784052173913
db26ad9754421faec035456f15269f52,0.3,0.3782162873913043
db70769d6702b83c76faf8b4f233ae6c,0.48,0.3701808765217391
db92fb3bd8087ffe1b56e14acc6f6f16,0.26,0.2923424782608696
db9a2417e477e5bd5fc13f6329ebfe6c,0.29,0.20155400826086955
dba645ce0b4a8073a27361c39f7a2770,0.47,0.36137058217391305
dbc47e594cd7fe1bea2812497aaa083a,1.0,0.6666949695652173
dc32c867ba1019eba6b1915b63a7f1b6,0.12,0.30883258217391296
dc8aecd844d530e0f4414aa83386a0ff,0.49,0.3719960091304347
dca9d07fdc0fbc46697bf0447df1cdda,0.15,0.27317213043478256
dccbfb8ec7981ef4c646ded1f519f01e,0.48,0.38188901086956517
dcfa3e9a5af8934309c12d3d46d54a9f,0.28,0.2878471052173914
dd0b6b124a9de66d3f55822b1e2f50fa,0.35,0.515232254347826
dd9447d41fe0df9e154b96c2563fd4c4,0.1,0.32746688260869566
ddc8fe1abd2886ac8666d95905caaed7,0.21,0.272577697826087
ddcffbbc1a816adbbe38339f19c6b5f9,0.75,0.43553625913043476
dddd22ea08725bb0f32c17f80e2c0087,0.26,0.40736455521739134
ddedcb57d7a97c245b0aeb1915923032,0.34,0.4057829482608695
de14478e215c2df8160747a04ba31d26,0.32,0.28531016565217393
de4cb872dda17c25aa6b0597168fd3d6,0.5,0.3290378747826087
de742b8d61a5f0c9a1d1c85e2bc7b7da,0.42,0.30107846434782604
de7ecb2e695bcae62f11f885a0767c75,0.42,0.4084366513043479
